PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
11798	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11799	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11800	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11801	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11802	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11803	7.703402	-24.289557	-7.090077	0.000000	-5.703782	-96.156925
11804	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11805	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11806	-0.446067	-0.041051	-7.090077	0.000000	-5.703782	-96.156925
11807	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11808	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11809	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11810	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11811	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11812	6.624592	-32.920037	-7.090077	0.000000	-5.703782	-96.156925
11813	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11814	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11815	0.061677	1.176630	-7.090077	0.000000	-5.703782	-96.156925
11816	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11817	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11818	-0.040602	2.289197	-7.090077	0.000000	-5.703782	-96.156925
11819	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11820	6.430436	-34.473285	-7.090077	0.000000	-5.703782	-96.156925
11821	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11822	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11823	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11824	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11825	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11826	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11827	-0.050241	-1.845048	-6.907755	0.000000	-5.703782	-56.948438
11828	-0.050241	0.987317	-6.907755	0.000000	-5.703782	-56.948438
11829	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11830	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11831	7.193986	-155.686117	-6.907755	0.000000	-5.703782	-56.948438
11832	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11833	0.122778	1.715439	-6.907755	0.000000	-5.703782	-56.948438
11834	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11835	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11836	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11837	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11838	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11839	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11840	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11841	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11842	-0.050241	0.094822	-6.907755	0.000000	-5.703782	-56.948438
11843	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11844	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11845	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11846	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11847	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11848	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11849	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11850	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11851	-0.050241	-1.105011	-6.907755	0.000000	-5.703782	-56.948438
11852	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11853	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11854	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11855	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11856	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11857	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11858	-0.050241	-0.345656	-6.907755	0.000000	-5.703782	-56.948438
11859	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11860	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11861	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11862	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11863	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11864	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11865	6.857514	-158.377893	-6.907755	0.000000	-5.703782	-56.948438
11866	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11867	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11868	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11869	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11870	6.806221	-158.788237	-6.907755	0.000000	-5.703782	-56.948438
11871	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11872	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11873	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11874	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11875	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11876	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11877	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11878	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11879	-0.050241	-214.638829	-6.907755	0.000000	-5.703782	-56.948438
11880	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11881	0.494879	2.394958	-7.244228	0.000000	-5.991465	-179.337666
11882	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11883	-0.148258	1.592308	-7.244228	0.000000	-5.991465	-179.337666
11884	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11885	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11886	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11887	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11888	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11889	-0.023915	1.232838	-7.244228	0.000000	-5.991465	-179.337666
11890	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11891	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11892	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11893	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11894	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11895	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11896	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11897	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11898	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11899	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11900	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11901	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11902	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11903	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11904	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11905	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11906	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11907	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11908	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11909	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11910	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11911	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11912	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11913	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11914	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11915	-1.548195	-0.438151	-7.244228	0.000000	-5.991465	-179.337666
11916	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11917	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11918	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11919	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11920	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11921	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11922	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11923	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11924	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11925	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11926	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11927	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11928	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11929	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11930	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11931	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11932	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11933	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11934	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11935	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11936	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11937	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11938	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11939	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11940	-0.273019	-2.950012	-6.214608	0.000000	-5.703782	-40.268225
11941	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11942	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11943	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11944	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11945	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11946	6.817058	-263.367348	-6.214608	0.000000	-5.703782	-40.268225
11947	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11948	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11949	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11950	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11951	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11952	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11953	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11954	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11955	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11956	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11957	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11958	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11959	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11960	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11961	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11962	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11963	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11964	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11965	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11966	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11967	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11968	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11969	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11970	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11971	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11972	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11973	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11974	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11975	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11976	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11977	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11978	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11979	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11980	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11981	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11982	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11983	6.897101	-262.727004	-6.214608	0.000000	-5.703782	-40.268225
11984	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11985	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11986	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11987	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11988	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11989	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11990	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11991	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11992	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11993	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11994	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11995	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11996	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11997	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11998	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
11999	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12000	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12001	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12002	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12003	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12004	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12005	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12006	-0.273019	-323.266017	-6.214608	0.000000	-5.703782	-40.268225
12007	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12008	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12009	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12010	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12011	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12012	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12013	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12014	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12015	0.518053	1.301287	0.000000	0.000000	0.000000	-26.450766
12016	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12017	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12018	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12019	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12020	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12021	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12022	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12023	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12024	7.020343	-639.581119	0.000000	0.000000	0.000000	-26.450766
12025	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12026	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12027	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12028	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12029	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12030	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12031	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12032	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12033	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12034	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12035	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12036	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12037	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12038	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12039	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12040	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12041	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12042	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12043	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12044	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12045	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12046	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12047	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12048	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12049	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12050	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12051	0.518053	-0.083004	0.000000	0.000000	0.000000	-26.450766
12052	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12053	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12054	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12055	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12056	0.518053	2.219729	0.000000	0.000000	0.000000	-26.450766
12057	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12058	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12059	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12060	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12061	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12062	0.139616	2.510412	0.000000	0.000000	0.000000	-26.450766
12063	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12064	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12065	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12066	0.518053	-696.800364	0.000000	0.000000	0.000000	-26.450766
12067	-0.463334	-162.806381	-4.605170	0.000000	0.000000	-41.446530
12068	6.403600	-109.386286	-4.605170	0.000000	0.000000	-41.446530
12069	-0.463334	-0.770526	-4.605170	0.000000	0.000000	-41.446530
12070	-0.463334	-162.806381	-4.605170	0.000000	0.000000	-41.446530
12071	-0.463334	-162.806381	-4.605170	0.000000	0.000000	-41.446530
12072	-0.463334	-0.212041	-4.605170	0.000000	0.000000	-41.446530
12073	-0.463334	-162.806381	-4.605170	0.000000	0.000000	-41.446530
12074	-0.463334	-162.806381	-4.605170	0.000000	0.000000	-41.446530
12075	-0.463334	-0.765035	-4.605170	0.000000	0.000000	-41.446530
12076	-0.463334	-162.806381	-4.605170	0.000000	0.000000	-41.446530
12077	-0.127766	0.387587	-8.716044	0.000000	-5.298317	-47.486784
12078	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12079	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12080	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12081	-0.122993	0.591864	-8.716044	0.000000	-5.298317	-47.486784
12082	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12083	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12084	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12085	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12086	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12087	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12088	-0.127766	0.406000	-8.716044	0.000000	-5.298317	-47.486784
12089	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12090	6.971044	-34.378196	-8.716044	0.000000	-5.298317	-47.486784
12091	-0.127766	-0.023833	-8.716044	0.000000	-5.298317	-47.486784
12092	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12093	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12094	0.107620	1.910262	-8.716044	0.000000	-5.298317	-47.486784
12095	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12096	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12097	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12098	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12099	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12100	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12101	-0.127766	-91.360469	-8.716044	0.000000	-5.298317	-47.486784
12102	-0.127766	-0.038952	-8.716044	0.000000	-5.298317	-47.486784
12103	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12104	0.312332	1.932140	-7.003065	0.000000	-4.605170	-51.426978
12105	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12106	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12107	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12108	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12109	8.408498	-151.947171	-7.003065	0.000000	-4.605170	-51.426978
12110	0.113061	1.085170	-7.003065	0.000000	-4.605170	-51.426978
12111	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12112	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12113	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12114	6.606983	-166.359291	-7.003065	0.000000	-4.605170	-51.426978
12115	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12116	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12117	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12118	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12119	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12120	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12121	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12122	7.357288	-160.356851	-7.003065	0.000000	-4.605170	-51.426978
12123	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12124	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12125	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12126	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12127	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12128	-0.202792	0.615342	-7.003065	0.000000	-4.605170	-51.426978
12129	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12130	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12131	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12132	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12133	5.383207	-176.149499	-7.003065	0.000000	-4.605170	-51.426978
12134	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12135	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12136	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12137	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12138	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12139	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12140	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12141	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12142	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12143	0.398149	0.716760	0.000000	0.000000	0.000000	-14.508657
12144	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12145	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12146	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12147	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12148	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12149	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12150	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12151	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12152	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12153	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12154	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12155	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12156	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12157	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12158	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12159	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12160	6.376368	-666.722603	-8.476371	0.000000	-5.991465	-126.742853
12161	-0.020562	-0.606564	-8.476371	0.000000	-5.991465	-126.742853
12162	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12163	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12164	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12165	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12166	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12167	-0.020562	-718.880000	-8.476371	0.000000	-5.991465	-126.742853
12168	-0.020562	0.820327	-8.476371	0.000000	-5.991465	-126.742853
12169	0.369013	1.543551	-7.170120	0.000000	-4.605170	-45.968319
12170	5.016743	-19.515305	-7.170120	0.000000	-4.605170	-45.968319
12171	5.016743	-19.515305	-7.170120	0.000000	-4.605170	-45.968319
12172	5.016743	-19.515305	-7.170120	0.000000	-4.605170	-45.968319
